"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","ix","time"
-0.06638476,-0.04815682,-0.03518737,-0.07613798,-0.07442328,-0.05582516,0.01638038,-0.01095447,-0.05247299,-0.1030931,0.1189936,-0.1252022,-0.05376668,-0.0644162,0.02698162,-0.1237118,0.01223518,-0.07016693,-0.006628997,-0.06400419,-0.02668031,0.02081102,0.007838623,-0.08949832,-0.04223692,-0.009536597,-0.01738437,0.03175556,0.01790238,658,"2002-11-04"
-0.04208602,0.01478025,0.01665737,-0.001443522,-0.0272882,-0.002059733,-0.009042396,-0.03471557,-0.01482353,-0.025344,-0.04836533,-0.01683639,-0.02906096,-0.0407486,0.02659672,-0.006883797,-0.009686685,0.007557576,-0.0007770008,-0.006393202,0.009414999,0.02629345,0.02418997,-0.03402298,-0.01856121,0.01839132,-0.046004,-0.002630427,-0.01648192,659,"2002-11-11"
0.06608717,0.03477713,0.01733692,0.01929789,0.07771906,0.05064373,-0.01944956,0.01866807,0.1433621,0.04011999,0.009011206,0.03396111,0.05440305,0.1097415,0.03105482,0.02945327,0.005401577,0.0293933,0.02915888,0.00799791,0.03904055,0.01714195,-0.01687679,0.07492087,0.05381666,0.007374378,0.04139087,0.0161098,-0.01025287,660,"2002-11-18"
0.03764301,0.04515278,0,0.06140618,0.03453344,0.05639476,0.01089379,0.02867226,0.02647408,0.02149465,-0.010898,0.01318964,0.02856734,0.06218219,0.006563549,0.03371416,-0.009927751,0.03542112,0.03499136,0.02137238,0.05487421,0.01649036,-0.01659668,0.02627514,0.0380643,0.03125873,0.03751506,0.04831197,0.003170691,661,"2002-11-25"
-0.03460195,-0.02961574,-0.02975944,-0.04060305,-0.04151333,0.009973232,0.01430055,-0.009317871,0.003359089,-0.01723252,0.06071299,-0.02208386,0.002716033,0.0333246,0.007080511,-0.05149001,0.03943524,0.09648821,-0.01907163,0.01709915,-0.01033728,0,-0.003171402,-0.09116939,-0.007201092,-0.03281575,-0.03290192,-0.006516197,-0.01852876,662,"2002-12-02"
0.05638236,0.03697413,0.01633642,0.01170487,0.03152435,0.02024991,0.01158953,0.0150178,0.02797862,0.04142282,0.04349624,0.05272351,0.03081639,0.03596718,0.02615626,0.04420911,0.01389527,0.01634023,0.02259751,0.006418328,0.001470228,0.02355312,0.01303799,0.03375848,0.01675591,0.01844998,0.02813485,0.03277436,0.02988445,663,"2002-12-09"
-0.05434984,-0.03340906,-0.01556452,-0.05576486,-0.05165215,-0.06694514,-0.03638251,-0.03111804,-0.08105364,-0.02744409,0.1058255,-0.03425411,-0.05388073,-0.008187616,-0.06722455,-0.1002695,-0.02875785,-0.03956915,-0.03971604,-0.05209085,-0.01508912,-0.06496401,-0.003493453,-0.05719248,-0.04981371,-0.05473428,-0.03942023,-0.01711068,-0.02432695,664,"2002-12-16"
0.04260385,-0.03681397,-0.02176905,0.00974561,0.0005245214,-0.09001153,-0.004006416,-0.008438869,-0.04431302,-0.0102344,-0.009259325,-0.1157097,-0.07125636,-0.05199727,-0.006796583,-0.04346363,-0.0103598,-0.06735522,-0.002791627,-0.01372415,-0.03884904,0.03148408,0.008170457,-0.006349228,-0.01270665,0.001125915,-0.0008309099,-0.03177079,0.007341407,665,"2002-12-23"
0.02908121,0.03360484,0.004543741,0.01645676,0.0005247967,0.07395279,0.007223145,0.04326248,0.01972937,0.03047026,-0.03842281,0.08084646,0.07546158,0.06392881,0.04290326,0.03391822,0.002292922,0.1093986,0.002392346,0.02494822,0.08279587,0.01995316,-0.01049266,0.05438692,0.04049136,-0.02117857,0.041549,0.03247792,0.01484651,666,"2002-12-30"
0.06723797,0.09126001,0.02614528,0.07104935,0.0684306,0.0197447,0.06962595,0.05444229,0.04001804,0.07632036,0.05351305,0.02528803,0.0289297,0.03046694,0.0219213,0.09486028,0.05151985,0.03701011,-0.0003991219,0.08552217,0.03179755,-0.006695386,0.02822887,0.1056306,0.04220035,0.02796081,0.09531018,0.05501084,0.06017956,667,"2003-01-06"
0.04665918,-0.05279373,-0.006213612,-0.01843551,-0.001123596,0.03532874,-0.01372234,0.05305799,-0.02306316,-0.003571432,0.01710452,0.07415379,0.01002697,0.01245152,0,0.01998956,0.05719396,0.04468549,0.01446971,-0.03367709,0.04912894,-0.003805904,-0.01597667,0.004059545,0.001568628,0.004927052,-0.08966658,-0.01065553,-0.04366213,668,"2003-01-13"
0.00122549,0.05162437,0.03066278,0.04613144,0.03136841,0.03980237,0.01070445,0.02434506,0.06745601,0.01919675,-0.01944097,0.05470886,0.01219617,0.03831275,0.03356102,0.06009896,0.02297464,0.04959694,0.0167385,0.03367709,0.01878508,0.03576988,0.01896353,-0.02939423,0.09719579,-0.001518603,0.02915401,0.02142583,0.0171631,669,"2003-01-20"
-0.02303132,0.01768566,-0.01348157,-0.004872117,-0.0149514,-0.06249623,-0.01113025,-0.01338708,-0.02277392,0.009738361,-0.001748762,-0.0762833,-0.004572617,-0.07067304,-0.002488182,0.005973733,-0.03157479,-0.004697049,-0.02118205,-0.006710456,-0.03614851,0.02541876,0.003295883,0.07517199,-0.000864678,0.02341308,-0.00402595,-0.04913786,-0.00294226,670,"2003-01-27"
-0.03531856,-0.01495502,-0.02143078,0.01715728,-0.07316983,-0.07003944,-0.004671913,-0.01208474,-0.01707198,-0.05705647,-0.04831858,-0.0211188,-0.0317211,-0.03866653,-0.03275776,-0.04624763,0.004131581,0.002815581,-0.01916226,0.00203755,-0.02286726,-0.01353743,-0.006580939,0.118937,-0.0008639309,0.007014838,0.04660505,0.005047481,-0.02179527,671,"2003-02-03"
0.01280576,0.001955035,0.01593195,0.07261943,-0.009503767,0.04858098,-0.002116403,0.02354837,-0.002600782,-0.01831763,-0.04556103,0.136081,0.02526663,-0.02733983,0.01942752,0.009195467,0.01024337,-0.001877935,0.01173326,0.01971522,0.03859,-0.0299262,0.02873326,-0.003192341,-0.03937016,0.04888794,0.02990966,0.01725647,0.004682162,672,"2003-02-10"
0.06911841,0.01538188,-0.005858248,0.06450898,0.02554689,0.05414857,-0.01677188,0.01822816,0.08183002,-0.01071943,0.04057901,0.003527341,0.0007313684,0.0751458,-0.05300835,0.01688541,0.06479595,0.0599213,0.007026025,0.0005945303,0.005479466,-0.005302495,0.0111078,0.01525521,-0.004555817,0.02537046,0.01505248,-0.00122504,-0.0224889,673,"2003-02-17"
-0.04119857,-0.01224586,0.02483865,0.01140697,-0.02607224,-0.01228894,0.01634914,-0.049256,-0.04344013,-0.05406722,-0.02346629,0.00851673,-0.01409395,-0.07016535,0.002095217,0.04749916,-0.06254116,-0.05521984,-0.008425326,0.03018642,-0.05348868,0.03522869,-0.02965218,-0.0176428,-0.01232048,-0.03028649,-0.02845622,-0.02538514,0.0117168,674,"2003-02-24"
-0.0931172,-0.1228741,-0.04641114,-0.09522326,-0.1112256,-0.03598589,-0.0275132,-0.09619043,-0.1319275,-0.08749859,-0.1145415,-0.1162772,-0.07194144,-0.09712412,-0.06124132,-0.147974,-0.05733755,-0.07880944,-0.06795358,-0.1063101,-0.06648974,-0.09901573,-0.06387942,-0.03744587,-0.08261397,-0.08308733,-0.06845381,-0.103975,-0.04572424,675,"2003-03-03"
0.06989496,0.1011257,0.02782251,0.073473,0.04468675,0.04982162,0.01116406,0.04960268,0.0571932,0.07324657,0.04576444,0.07440087,0.04883716,0.09427512,0.02216403,0.00799791,0.03659323,-0.01298158,0.02916321,0.02060206,0.07433292,0.004520803,0.002829657,0.06729884,0.04575082,0.08513274,0.03755248,0.02858896,-0.001023018,676,"2003-03-10"
0.0178152,-0.0388069,-0.02055531,-0.01485635,-0.0237933,-0.03647821,0.005002095,-0.02146081,0.01450672,-0.06000783,-0.07093794,-0.003411808,0.0007051689,0.01000723,-0.007813412,-0.0592381,-0.02833756,0.01997461,-0.02617255,-0.03292592,-0.0171745,-0.03034593,-0.01685907,-0.07871883,-0.04725288,-0.02187207,0.007404013,-0.02729725,0.01441838,677,"2003-03-17"
-0.05988421,0.02469261,-0.01901198,0.000922084,-0.02931652,0.0372525,0.02154254,0.02502333,-0.02261403,-0.0004934616,0.02037502,0.06399371,0.0255783,0.018123,0.007813412,0,0.01142517,-0.0808521,0.008081991,0.03152044,0.03625298,0.03990666,0.01064436,0.04015984,0.003006391,-0.0194412,0.04367092,0.03017942,0.0341162,678,"2003-03-24"
-0.06499694,-0.06879083,-0.02124172,-0.006894994,0.01266136,-0.05427104,-0.007656354,-0.02849797,-0.03118565,-0.03012862,-0.05494864,0,-0.06757342,-0.1087199,0.04234527,-0.06542108,0.02515856,-0.01445808,0.02213408,-0.008391658,-0.05212227,0.005044725,-0.005336342,0.005531425,-0.04525326,0.0202428,0.01024149,-0.04493431,-0.0201884,679,"2003-03-31"
0.0355258,0.01066487,0.004064295,-0.01995531,0.0009442871,-0.02749811,0.009793563,-0.01206703,0.01333353,-0.02131267,-0.003618276,-0.03566712,0.00447428,0.02055094,-0.02173999,-0.02335463,0.02450155,0.01203384,0.05614883,-0.01520416,0.01072259,0.03176353,0.001401542,-0.07110369,0,-0.00599642,-0.06958093,0.007457156,0.006684282,680,"2003-04-07"
-0.05852734,-0.04712091,-0.03170242,-0.05120348,-0.007998161,-0.06293123,-0.02992847,-0.04457096,-0.03947881,0.0009376466,-0.03722184,-0.04922388,-0.04308604,-0.04004473,-0.007521403,-0.06566323,-0.03935878,-0.1063286,-0.02618478,-0.04374775,-0.03431214,-0.03817968,-0.01143507,-0.08214099,0.006495873,-0.04899891,-0.05687895,-0.02074148,-0.03537123,681,"2003-04-14"
0,-0.03418563,0.01227009,-0.01650133,-0.01534557,-0.04392709,-0.0330845,0.002296966,0.01239319,0.002818226,-0.04132643,-0.04052842,-0.001560671,-0.02979618,0.00523621,-0.007322884,-0.07026808,0.0007259528,0.02679721,0.01801851,-0.009871748,-0.03412994,0.007236324,0.01437889,0.03013826,-0.02177263,0.02936876,0.006303866,0.008898074,682,"2003-04-21"
0.01562532,-0.02054532,-0.002176279,-0.05032766,0.003698571,-0.04146323,-0.006806833,0.00857808,0.01194757,0.04031256,0.01768467,-0.03462732,-0.01624166,0.004381854,0.001141944,-0.03831241,0.0008778347,-0.05234575,-0.02121506,-0.020903,0.0304187,-0.03343051,-0.008898835,-0.05305037,-0.005210283,-0.04466162,0.02477046,0.05302551,0.0006877579,683,"2003-04-28"
-0.04766467,0.01561515,0.005449605,0.01446971,0.03775814,0.05828122,-0.01662088,0.02890958,0.01087624,0.007866314,-0.04526411,-0.02987116,0.04270972,0.03576371,0.05399105,0.01121507,-0.00554665,0.03935856,0.01045026,0.06966642,0.05409535,0.05304772,0.005552485,-0.007817629,0.00969795,0.02153709,-0.01538492,0.01748924,-0.01468355,684,"2003-05-05"
-0.03201455,-0.04079576,-0.00617398,-0.02241887,-0.02235527,-0.04527391,-0.03622747,-0.02791505,-0.07432492,-0.03777689,-0.0617942,-0.05321337,-0.03204056,-0.1013212,-0.02336221,-0.06155789,-0.03067461,-0.05100651,-0.02375598,-0.002243411,-0.01590702,0.02692383,-0.02202732,-0.01225426,-0.07646117,-0.03283664,-0.03051309,-0.01169341,-0.01179458,685,"2003-05-12"
-0.05194747,-0.03586165,-0.04426285,-0.1280234,-0.04596397,-0.05577203,-0.04550443,-0.02586492,-0.08017286,-0.05411725,-0.01138532,-0.1215724,0.09510343,-0.04424738,0.02989581,-0.0668434,-0.02866483,-0.1168744,0.000394633,-0.06716113,0.03915759,-0.0644807,0.01095301,-0.03712285,0.006269613,-0.03958528,-0.03593201,-0.01904398,-0.02546855,686,"2003-05-19"
0.01343546,-0.005753233,-0.02023042,-0.01383626,-0.02615977,-0.002943776,-0.01079147,-0.007727018,0.04471208,-0.01163845,-0.02312673,0.04803402,-0.03312903,0.01872395,0.003404673,0.01256948,-0.01443577,-0.01861357,-0.01099128,-0.002876947,-0.04073446,0.0004337454,-0.003847216,0.04290879,-0.03569356,-0.01540553,-0.005447321,-0.008518125,-0.01555443,687,"2003-05-26"
-0.02532947,0.01153976,-0.005416398,-0.005481343,-0.02121751,-0.02954168,0.01695873,0.02467658,0.001089325,0.02113863,0.03260547,-0.03687772,-0.0259226,0.03259893,-0.03518372,-0.00297177,0.018835,-0.0258382,-0.0229629,-0.06005604,-0.0655556,-0.07277458,-0.0008224812,-0.03047855,0.03116157,-0.004641918,-0.04374292,-0.004989706,0.02771163,688,"2003-06-02"
0.04463781,0.01198355,-0.008739551,0.0375958,0.02516402,0.05937683,0.01947517,0.01657313,0.05028993,0.04082199,0.0007621952,0.03793648,0.01784313,0.004744967,0.05486455,0.02630742,-0.0008263325,-0.01610156,0.01673599,0.03021076,0.02692087,0.01626713,0.02300864,0.02533384,-0.01963211,0.0258014,0.03832511,0.008693817,0.01431688,689,"2003-06-09"
-0.008522779,0.001237241,-0.005007522,-0.01023478,0.004844757,-0.03628111,0.005954614,0.006034212,-0.03712462,0.002370231,-0.02856263,-0.0194079,-0.006254269,-0.05438008,-0.02768767,-0.01699116,0.006075688,-0.01078025,0.001747404,-0.00202583,-0.03378364,0.02238899,-0.008933616,-0.0303245,0.02067613,-0.0118105,-0.004561484,-0.0213808,0.008418975,690,"2003-06-16"
0.001415428,-0.03914929,-0.03533243,-0.01740385,-0.03214873,-0.05842319,-0.01445273,-0.008704441,-0.03792437,0.01530398,0.00706454,-0.0706884,-0.01118685,-0.07169193,0.02124882,-0.04645194,0.0514391,0.001694437,-0.006585342,-0.004794962,-0.02983859,0.0008389262,0.0156866,0.01694424,0.00348797,-0.02713601,0.01752966,-0.02823023,0.01293415,691,"2003-06-23"
0.02292364,-0.03537863,-0.003209245,0.05351144,-0.1401894,0.03761319,0.003316753,-0.01488861,-0.007942854,0.01212136,0.002615357,0.01364544,0.0139013,-0.05505978,-0.01664665,0.01186424,-0.02220711,0.05400441,-0.00730913,-0.005273082,0.01528936,0.02378031,-0.01901623,0.04996174,0.02691381,-0.0145846,0.07426993,-0.008274768,-0.00784853,692,"2003-06-30"
-0.07848073,-0.001435338,-0.004475711,0.020225,0.004842624,-0.06478878,0.0003692081,-0.04871197,-0.01309948,-0.02314472,0.03308916,0.05237854,0.002040678,-0.009871748,0.009758555,-0.003610112,-0.003132567,-0.002383791,-0.08272214,0.07108801,0,0.01080157,0.002773927,0.0262907,-0.01814028,-0.01532597,0.02712186,0.01431708,0.003404838,693,"2003-07-07"
-0.01463116,0.04909141,0.03373658,0.008205939,-0.02907288,-0.003211994,0.02316129,0.02598372,-0.05617465,-0.0009528348,0.03823126,0.02037156,0.02761462,-0.004410691,0.03517888,0.06130053,0.006274978,-0.06899287,0.01708227,0.05926429,0.02733211,0.01091952,0.0324658,0.006166515,0.02751648,0.005401125,0.01881523,0.01643526,0.01200907,694,"2003-07-14"
0.004411123,-0.02175619,-0.006576808,0.005257241,-0.01440428,0.08531222,-0.0242685,0.01357487,0.0304795,0.01342302,-0.0604119,0.04313337,0.002803871,0.05839606,-0.02581921,0.0111733,-0.002286369,-0.03922071,-0.006796664,-0.02507527,0.02251784,-0.008745137,-0.02717405,0,-0.006500565,0.02679741,-0.01788283,-0.04425777,-0.03326851,695,"2003-07-21"
-0.03176251,-0.0250377,-0.002618659,-0.02674751,-0.03960567,-0.01214941,-0.01027532,-0.02347752,-0.02752238,-0.02478678,-0.02465571,-0.06350493,-0.01116862,-0.06083806,0.008698949,-0.02032668,-0.003419781,0.03866531,-0.01906837,0.03886463,0.002026343,0.04360121,-0.0005583473,0.00758886,0.009766762,-0.04322748,-0.02305312,-0.005674924,-0.01524218,696,"2003-07-28"
-0.01529992,0.001726619,0.03899844,-0.07959144,-0.0102565,-0.05427906,0.01397082,-0.01858029,0.04750767,-0.03742641,0.02238899,0.0954136,-0.01433519,-0.0890824,0.03015559,-0.007564333,0.03916382,0.04601778,-0.01061156,0.006675398,-0.02652144,0.06093731,0.02744549,0.003468613,0.003276901,-0.02872784,0.01700799,-0.005039825,0.008254959,697,"2003-08-04"
-0.01506935,0.00809721,-0.01115442,-0.04695077,-0.002038737,-0.01834914,-0.01433585,-0.006530889,0.0433701,0.01048562,0.01981772,-0.02416527,0.01170087,-0.04280129,-0.0007715058,-0.009002311,-0.005605561,-0.02128352,0.007294232,-0.0008732354,-0.01129401,-0.01201071,-0.00657615,0.03033742,-0.006180714,-0.02287878,-0.00277778,-0.01318437,-0.03165544,698,"2003-08-11"
0.02014336,-0.003188871,0.03002614,0.006155859,0.02404788,-0.06520675,-0.002187387,0.00809217,-0.03296418,-0.04874652,-0.05102382,-0.01488041,-0.05848834,-0.004266218,-0.01833979,0.001120867,-0.01431308,-0.03851997,0.02703106,-0.0207321,-0.06795066,-0.01985881,-0.04131204,-0.02406344,-0.01831619,0.0277628,-0.02736149,0.004774228,-0.007042283,699,"2003-08-18"
-0.04192355,0.006679276,0.004165226,0.04113349,0.03035884,-0.01145716,0.001093095,-0.003120127,0.04547454,-0.01559148,0.06654004,0.007137005,-0.02004075,0.01285365,-0.02221482,0.005623258,-0.00115942,-0.007637789,0.003228702,-0.04785336,0.001369551,-0.04441105,-0.01033742,-0.01870508,-0.04420417,-0.0061013,0.01861575,0.02421915,0.006400022,700,"2003-08-25"
0.02552629,-0.04667893,-0.04389206,-0.003718105,-0.04554202,-0.01718677,0.008052752,0.0517853,-0.0114287,-0.01238538,-0.04659109,-0.05571875,-0.05030074,-0.02890129,0.02600797,-0.04304509,0.01841888,-0.01830961,-0.02676753,0.02280632,-0.05553281,0.01397993,-0.008086297,-0.01768754,-0.03775294,-0.007876442,0.01059674,-0.0113753,0.01977695,701,"2003-09-01"
0.06414938,0.04755344,0.005340467,0.05122227,0.04232141,0.05144705,0.01220204,0.05565422,0.01967277,0.06035938,0.03415892,0.08649041,0.04646785,0.06758743,0.02254771,0.03742183,0.003547151,0.01343023,-0.01026721,0.02847268,0.06102985,0.02902761,0.01025373,0.08879068,0.02759025,0.01458992,0.07849997,0.02329488,0.005582021,702,"2003-09-08"
-0.0536693,-0.03973654,-0.009327183,-0.05257089,-0.07267787,-0.039201,-0.02207595,-0.01991824,-0.05841468,-0.03107218,-0.05007634,-0.04553813,-0.0176951,-0.08255653,-0.01874012,-0.03814177,-0.02312411,-0.02773511,-0.01801541,0.01411111,-0.03120307,-0.007452293,-0.03412755,-0.03547241,-0.01206045,-0.04753548,-0.0349531,-0.01355257,-0.02600081,703,"2003-09-15"
-0.05453288,-0.01997847,-0.0196986,-0.03052659,-0.03171755,-0.001477469,-0.009777373,0.00887984,-0.01754431,0.04973029,-0.03783553,-0.0362513,-0.0221777,-0.02727627,0.01744529,-0.009668831,0.00464038,-0.001051525,-0.01384689,0.01284314,0.005804883,0.0009285052,-0.007312647,0.01288493,0.01340952,-0.00407926,0.0309531,-0.01618486,-0.01433374,704,"2003-09-22"
-0.01308245,-0.006844654,-0.00712669,-0.00781254,0.02443516,0.007409271,0.0007209806,-0.005132603,0.003586988,0.02653169,-0.03440826,0.004723179,0.03783459,-0.03937517,-0.02327768,-0.02290042,-0.02724183,0.005797118,-0.0001676868,0.01718561,-0.00625002,0.006523788,-0.006225701,-0.002159051,0.01496118,-0.01929506,0.007010544,-0.007198591,-0.009442941,705,"2003-09-29"
0.03242229,0.004649263,-0.00193486,0.02628272,0.03490287,0.04150393,0.008328855,0.03932993,-0.009706334,0.009002667,0.01514659,0.02341778,0.009076445,0.01831339,0.00101189,0.04415099,-0.007889587,-0.001584368,-0.02172737,0.08218687,0.08349771,-0.009306721,-0.003356141,-0.04223006,0.02181905,0.006868945,-0.03457134,0.01263175,0.0212134,706,"2003-10-06"
-0.07935398,0.01463508,0.0780312,-0.0591353,-0.03093724,-0.05529046,-0.01587335,-0.03351099,-0.03790978,-0.02491316,-0.04044731,-0.08611347,-0.01187223,-0.05842471,0.0005063291,-0.0318852,-0.02165548,-0.0332153,-0.04130096,0.01207784,0.01806249,-0.02425193,-0.02293094,-0.04382231,-0.06571955,-0.01821337,-0.01062299,-0.01442333,0.03417745,707,"2003-10-13"
-0.04805619,0.009221806,-0.0055575,-0.01061183,0.009983444,-0.06530229,-0.003572708,0.007926976,-0.03321605,0.03111991,-0.007962882,-0.03065188,0.01187223,-0.02816057,0.03059758,-0.0038712,-0.004931517,-0.0395348,-0.002201605,0.007582037,0.001478926,-0.005410293,0.01522872,0.04313337,0.02120689,-0.02313692,0.04368793,0.008990171,0.02108159,708,"2003-10-20"
0.01843537,0.02530341,0.01888168,-0.01326157,-0.0006686727,0.003671413,-0.005689916,-0.01135398,0.0143064,0.008658063,0.03223919,0.04058244,-0.02222455,0.03224904,-0.07031489,0.01593236,-0.001365561,-0.002450381,0.00661941,-0.05879323,0.02346002,-0.07491058,0.01131699,-0.0278456,0.01518504,0.004972386,-0.0139514,0.06038634,-0.01210099,709,"2003-10-27"
0.03150159,0.009547302,0.004954009,0.009852296,-0.004002674,0.003684942,0.01069529,0.02004214,0.02136004,-0.02433907,0.0144382,0.03710718,0.01799567,0.01463166,0.0241391,0.01329281,0.005747929,0.02779335,0.008735067,0.09862299,0.01526747,0.02663442,-0.0005171968,0.02509457,0.03565008,0.02353709,0.01294839,0.003416617,0.01854715,710,"2003-11-03"
-0.04526992,-0.01786276,-0.01443941,0.01214023,-0.04236541,-0.02326217,-0.02197891,-0.0513631,-0.02232019,-0.00376471,-0.03035186,-0.02151722,-0.02125586,-0.03709624,0.03140293,-0.01150678,-0.006566371,-0.02583353,-0.01958679,0.03897281,-0.02381668,-0.01150172,-0.004900074,-0.01092907,-0.04445176,-0.02131918,-0.01985177,-0.015073,-0.024211,711,"2003-11-10"
-0.06377357,0.004579287,-0.006273984,0.01007248,-0.005727028,-0.04539224,-0.03784421,-0.04600747,0.06338755,-0.01491869,0.05524359,-0.01658746,-0.001126056,0.04392221,0.002833958,0.01259236,-0.008147791,-0.01412247,-0.0212033,-0.0678226,-0.01046087,-0.01846465,-0.002825949,-0.04645825,-0.02890087,-0.02331747,-0.01705279,0.03976026,-0.01582103,712,"2003-11-17"
0.004059545,0.006619682,-0.009681957,-0.03512405,-0.01979019,-0.01411788,-0.02829278,-0.02316222,-0.06098544,-0.03411748,0.002132197,-0.008933062,-0.02250342,0.03958608,-0.004633213,-0.003614026,-0.05165839,0.008254478,-0.008994649,-0.01362374,-0.02544169,-0.005804328,-0.003329495,-0.007108269,-0.004247678,-0.04324855,-0.0004829751,0.01836538,-0.03439195,713,"2003-11-24"
-0.06845035,-0.04350969,-0.04079446,-0.05236175,-0.08264728,0.01239597,-0.03704724,-0.008319259,-0.01764051,-0.02560846,-0.02425,0.00197824,-0.004635285,0.009147011,-0.01427867,-0.019647,-0.01453551,0.05873708,-0.03152102,-0.01604225,-0.0262232,0.003727484,-0.007133788,-0.02731195,0.001631588,-0.02690056,-0.02149593,0.001117194,-0.03964595,714,"2003-12-01"
-0.005052111,-0.01291049,-0.007569561,0.0002898971,0.0123903,0.001721912,-0.006933529,-0.01462103,0.0004727015,0.005683075,0.01751358,-0.01863713,0.002558949,-0.02524789,-0.01032625,-0.0123046,0.002788695,0.008828933,-0.00161634,-0.01642814,0.005663064,-0.01400929,-0.007335305,0.001253919,-0.01201118,-0.006048406,0.007114092,-0.003125003,-0.0111733,715,"2003-12-08"
-0.001573564,-0.0005457026,0.006248993,-0.0123903,0.01254575,-0.02089183,-0.02420224,-0.0009067554,-0.01966355,-0.01953611,-0.003879391,-0.02447926,0.01462571,-0.02538598,-0.020338,-0.02006294,-0.007839211,-0.02879376,0.01003402,-0.04253299,-0.008951768,-0.02265469,-0.007532047,-0.03634524,-0.02925487,0.003271678,-0.03874464,0.004019657,-0.01431151,716,"2003-12-15"
0.007892701,-0.002724055,0.009613865,-0.01534557,0.02708096,-0.08799542,0.009239364,0.02943192,-0.0492978,-0.02168913,-0.01882901,-0.04224346,0.003721165,-0.05468669,0.005169242,-0.05691105,0.01522872,-0.01409183,0.01163498,-0.001529754,-0.00747667,-0.0142973,-0.006730675,-0.01381818,-0.01801291,0.008861939,-0.03287844,-0.001788509,0.008323473,717,"2003-12-22"
0.06143715,-0.04130066,-0.008623602,-0.03164294,-0.04914922,-0.09538043,0.004651892,-0.004346483,0.0008830023,-0.04764762,0.02094317,-0.05483248,-0.04412212,0.03215476,0.01868282,-0.01317711,-0.005865119,-0.006475739,-0.03667839,0.02007169,-0.005571045,0.02961401,0.006480581,-0.0100921,-0.05333799,-0.04159484,-0.02494113,-0.02034118,-0.005061794,718,"2003-12-29"
-0.01039406,-0.001043569,-0.02800574,0.05014354,-0.0005742176,0.06381287,-0.02547322,0.03820512,0.0327751,0.004422118,-0.02748477,0.008643096,-0.02663383,0.03552906,-0.0493049,-0.008267138,-0.003299914,0.002485708,0.04209438,0.009086699,-0.02378886,-0.03197715,0.002002504,0.001773574,0.01588269,0.03374173,-0.01713838,-0.01369438,-0.01327649,719,"2004-01-05"
0.03496029,-0.03711238,-0.00224539,0.002588812,0.0744613,0.06137369,0.006383971,-0.02730328,0.001827319,-0.01241257,0.0124311,0.06176459,-0.01356967,0.0392361,-0.008104931,0.01821428,0.01609436,-0.01922662,0.03562483,-0.0391965,0.02982556,-0.01328664,-0.02743283,0.03553521,-0.006501205,-0.01353404,0.01973466,0.006715069,0.005878912,720,"2004-01-12"
-0.02994439,-0.02309801,-0.01589353,-0.06062462,-0.004627496,0.0381385,0.01073136,-0.01244959,0.02781821,0.0132187,-0.0236921,0.0004617871,0.001371586,-0.01272383,-0.01344201,-0.02137583,-0.03492258,-0.05370737,-0.009025894,-0.02392459,0.02070662,-0.05879613,-0.01259707,-0.02003102,-0.01549059,0.0130295,-0.007768705,-0.06703486,0.007100622,721,"2004-01-19"
-0.05383783,-0.01123059,0.01429276,-0.005945963,0.01394723,0.02809998,-0.02104699,-0.008009901,-0.1425992,0.01421344,0.004421024,0.03286681,-0.007747561,0.02399155,-0.005839092,-0.0109874,-0.002731903,0.0196268,0.001550388,-0.002656044,0.01823467,0.03387631,0.003134421,0.03797149,-0.01009964,-0.003273325,-0.01323957,0.02219573,-0.04015669,722,"2004-01-26"
0.004776319,0.009268359,0.002883231,0.002428168,0.007518832,0.03682461,-0.001206637,-0.01854438,0.01395753,0.0004090816,0.01303621,-0.00523686,0.02435502,0.004868164,0.01714663,-0.009941057,0.003727175,-0.0196268,-0.004643971,0.01185902,0.0004843788,0.003033753,-0.004337356,0.04729316,0.003739397,-0.02458224,0.01238009,-0.05380469,-0.002848193,723,"2004-02-02"
-0.01708902,-0.00488879,-0.007033277,0.02212298,0.01425202,0.001324796,-0.01970213,0.004225784,0.0008271299,-0.0004090816,-0.01711784,0.01820846,0.00829105,0.02678916,-0.01130754,-0.01106682,0.01960847,-0.04124763,0.02122758,0.004783268,0.001939865,0.01685218,-0.0002404135,-0.005221944,0.007521007,0.04772377,-0.03045921,-0.002163864,-0.003407158,724,"2004-02-09"
0.007875297,0.01226708,-0.01955898,0.01502532,-0.008259259,0.01155568,-0.02105957,0.010032,0.001656315,-0.007740923,-0.03075109,-0.001449626,0.0005864759,0.00881063,0.0146298,-0.04746451,-0.002788695,-0.05317873,-0.008169723,-0.008355763,0.006819315,-0.01419008,0.007479827,-0.04082199,0.01168238,0.02421678,-0.01693905,-0.01133267,-0.007623925,725,"2004-02-16"
0.0569352,0.01241943,0.02948383,0.05829694,0.01916379,-0.01022913,0.01987788,0.05398236,0.01461099,0.06844223,0.03517361,0.01704448,0.03316144,0.04437515,0.04646342,0.03531,0.02824321,0.02861609,0.03147113,0.06348905,0.03734564,0.05197497,-0.02298401,0.02660068,0.03893873,0.02887901,0.0278315,0.02957629,0.01103108,726,"2004-02-23"
